run,n,block,side,neuron,energy,alpha,family,coset_side
aff16_wu_m128_seed5,16,16,x,114,54.22079650097024,0.9907913078922714,other |H|=8 units=8 transl=none idx=16 char,l
aff16_wu_m128_seed5,16,16,x,115,87.26553273223617,0.9909141782776437,other |H|=8 units=8 transl=none idx=16 char,l
aff16_wu_m128_seed5,16,16,x,116,134.0318451911404,0.9908297724457966,other |H|=8 units=8 transl=none idx=16 char,l
aff16_wu_m128_seed5,16,16,x,117,136.05503369672886,0.9909055459398671,other |H|=8 units=8 transl=none idx=16 char,l
aff16_wu_m128_seed5,16,16,x,121,112.3041918500491,0.9907790146492036,M_x (point stabilizer) idx=16 char,l
aff16_wu_m128_seed5,16,16,x,124,65.7978929680613,0.9908387116573185,M_x (point stabilizer) idx=16 triv,l
aff16_wu_m128_seed5,16,16,x,126,89.80348756971105,0.9908034677379427,other |H|=8 units=8 transl=none idx=16 char,l
aff16_wu_m128_seed5,16,16,x,127,105.22450166145411,0.9908432106635762,other |H|=8 units=8 transl=none idx=16 char,l
aff16_wu_m128_seed5,16,16,y,0,88.85699886360996,0.9908861344441632,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,2,115.86009750515544,0.9907880603999925,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,4,71.73964683496187,0.9907255120389182,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,6,158.05375411835496,0.9909036677356355,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,8,76.37902582338123,0.9907700649788556,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,9,113.30313096917313,0.9908272136764504,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,10,39.132620904978936,0.9908267643859269,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,12,82.93902152153241,0.9909384770331476,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,15,142.64815018980192,0.9908755200265199,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,16,116.77107561087486,0.9907555843039595,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,19,142.35785365597187,0.9908209773392199,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,20,127.0146838104081,0.9907767038734957,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,21,119.2810444631638,0.9907205338929603,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,22,73.22348170772975,0.9906511972821681,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,23,77.57633717854127,0.9907620494505704,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,24,49.93880241131565,0.9907268393236928,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,25,122.19740217046606,0.9908146444496703,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,26,106.07603991207695,0.9907779576853903,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,27,146.2735618752351,0.9909558251621555,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,29,73.81390983293974,0.9908686193119683,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,30,67.4968399998661,0.9907605750410992,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,31,123.0430759367066,0.9908479643944159,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,32,109.48954988403591,0.9908150552966684,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,33,107.50795980860511,0.9908476595005397,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,34,97.69000212783159,0.9908492063910346,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,35,68.56171076630778,0.9908764448915532,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,36,126.55381520957859,0.9909154150643291,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,37,95.82023198915118,0.9907534758871223,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,38,76.80125099790123,0.9908358633226743,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,41,52.04016003866802,0.9909348900784464,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,42,99.6082290147672,0.9908755814337399,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,43,144.52969929713703,0.9908791714099341,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,44,130.0054833135125,0.990903650783146,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,45,39.68323462051228,0.9908742356101432,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,47,74.88404384627472,0.9908922998697105,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,48,109.09742717510562,0.9908887598625943,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,49,119.82620581159875,0.9908703624416789,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,50,103.09874526315112,0.9907538215264672,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,51,106.78180448745236,0.990728963758835,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,53,140.3329924350076,0.9907826073356913,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,54,96.63990994569582,0.9907949832171183,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,55,54.94408471447312,0.99077641744802,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,56,75.38843447803109,0.9909736185733697,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,57,99.23989862673811,0.9907494270804766,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,59,57.7835883904154,0.9908654786339339,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,61,94.9484849006978,0.9908535363111785,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,62,77.25132272116274,0.9907865212431556,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,63,87.89894066435885,0.9907443018818405,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,64,93.88628090050598,0.9908737174223486,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,66,141.30493626527928,0.9908177462546699,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,67,161.5891561370693,0.9909853823222459,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,68,121.03807756326647,0.9908623424751073,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,70,87.93989643869791,0.9907841371741248,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,73,143.56153366498273,0.9909778223454664,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,74,82.5140659097408,0.9907045271598715,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,76,119.00854419278825,0.9907885048845342,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,77,140.21262606234805,0.9909181741488178,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,78,112.63920801574402,0.9907142743387893,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,79,30.80225214568844,0.990811615012016,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,82,52.80221503431628,0.9908161035498791,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,83,87.6272358014275,0.9908035736739288,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,84,159.9124034657312,0.9909704324603628,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,85,103.60517151319776,0.9908234961946176,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,89,76.55650022444802,0.9908155331872328,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,90,105.78654307342936,0.9908775954574847,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,91,112.65150643873837,0.9909935037802702,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,93,155.9175636707403,0.9907871163778266,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,96,91.81275016103018,0.9907697397213754,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,97,89.15085631924602,0.9907579675858103,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,98,97.04506578548208,0.9909057331842803,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,99,105.77623581768599,0.990812747271521,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,100,62.7342064330791,0.9907576056930633,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,101,98.20691385388382,0.9907288888900986,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,103,139.63285161773373,0.9908668911420748,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,104,151.61527048207833,0.9909952831301344,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,105,169.63115992481087,0.9906963612994709,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,107,102.01043993838105,0.9907795404480827,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,109,116.51046782342407,0.9907444190054445,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,110,61.90444760792459,0.9908619258841681,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,111,88.29309923098258,0.9908222508245568,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,112,102.59602199330344,0.9907858829147721,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,113,80.50425865326186,0.9907844279330361,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,114,53.56656165636846,0.990805470090233,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,115,86.76017989031828,0.9907542854698788,M_x (point stabilizer) idx=16 char,r
aff16_wu_m128_seed5,16,16,y,116,133.10850890238638,0.9909706847747045,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,117,134.7208474080234,0.9908449978016229,M_x (point stabilizer) idx=16 triv,r
aff16_wu_m128_seed5,16,16,y,121,111.37339539403452,0.9907900739443205,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,124,65.26334661392342,0.9907679552613584,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,16,y,126,88.45969065900908,0.9906846666040954,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,16,y,127,104.47826115350415,0.9909048730944706,other |H|=8 units=8 transl=none idx=16 char,r
aff16_wu_m128_seed5,16,8β,x,1,158.88125697066224,0.9999590950093018,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,5,181.12234749076308,0.9999234870348536,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,13,170.8975203336165,0.9999302432884103,other |H|=8 units=4 transl=8Z idx=16 triv,r
aff16_wu_m128_seed5,16,8β,x,28,215.27466236212604,0.9999645996339033,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,40,178.44276899805547,0.9999593774684993,other |H|=8 units=2 transl=4Z idx=16 char,r
aff16_wu_m128_seed5,16,8β,x,58,187.9526661837207,0.9999712074025605,other |H|=8 units=4 transl=8Z idx=16 char,r
aff16_wu_m128_seed5,16,8β,x,65,312.4913661370858,0.9999686291821736,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,80,202.43256925412123,0.9999756336219273,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,87,185.31036446649924,0.9999651771887504,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,88,264.8097360504994,0.999940883547699,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,106,97.47481480869844,0.9999644753806883,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,118,150.4801020207811,0.9999702088909662,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,120,260.01084786376833,0.999961079766809,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,122,251.1755852356519,0.9999695196449381,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,x,123,208.73236160539116,0.9999544187331949,other |H|=8 units=4 transl=8Z idx=16 triv,r
aff16_wu_m128_seed5,16,8β,y,1,161.46228170867118,0.9994397073978207,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,5,182.5105481762085,0.9999683377995919,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,13,173.79100732596004,0.9994594007079346,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,28,218.2122210840379,0.9994530810843972,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,40,180.9570972663655,0.9999818488838336,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,58,192.08376741965256,0.999463877327839,other |H|=8 units=4 transl=8Z idx=16 triv,l
aff16_wu_m128_seed5,16,8β,y,65,318.43716283432167,0.9999454047150962,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,80,204.89703506862833,0.9999860447557527,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,87,187.87979498137253,0.9994821777387902,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,88,268.208728957177,0.9999742328150071,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,106,99.05718764941908,0.9994693079200735,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,118,152.27987612142007,0.9994480990710056,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,120,263.75552430860336,0.9999803171988157,other |H|=8 units=2 transl=4Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,122,255.1601090607926,0.9999843213434885,other |H|=8 units=4 transl=8Z idx=16 char,l
aff16_wu_m128_seed5,16,8β,y,123,209.26391945471045,0.9999782765807149,other |H|=8 units=2 transl=4Z idx=16 char,l
aff21_wu_m128_seed1,21,7,x,0,553.1637146022621,0.9999874446575563,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,1,542.8068301097621,0.9999913470043957,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,2,549.6315371171257,0.999989651761685,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,4,556.4034412088591,0.9999911138955959,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,5,543.6622071061125,0.9999915459779951,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,6,544.4849314385648,0.9999904121578778,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,8,549.3418206315658,0.9999903620650956,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,10,559.4878345027955,0.9999901134011011,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,11,541.2145479092707,0.9999877021560075,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,12,552.788088723001,0.9999899265177856,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,15,555.4359849882961,0.9999919887056545,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,18,559.3264463080591,0.9999877318016486,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,19,554.4986301977519,0.9999904790134695,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,21,546.240605607285,0.9999898522839101,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,26,143.91990308846042,0.9999874761763422,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,31,537.5784606681744,0.9999904211629936,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,32,548.5225196251839,0.9999913816120407,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,34,543.8044476710683,0.9999901401513034,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,37,543.6634171410589,0.9999908204753374,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,38,534.4517264343792,0.9999893990880756,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,39,541.0181093197833,0.9999921911829751,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,40,565.8736347471311,0.9999910487475334,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,41,549.1410449585522,0.9999912586093871,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,42,538.5036550580201,0.9999924845906252,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,43,554.174098630509,0.9999923437097562,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,44,552.575072273439,0.9999911879083155,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,45,560.2338520533306,0.9999905135036936,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,46,545.1898214595075,0.9999907701655856,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,49,556.609451140606,0.9999917044048102,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,53,535.8217841556321,0.9999910168776021,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,55,5.093593345282794e-05,0.7796531986512998,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,x,57,566.347030907353,0.9999901248765821,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,58,544.9030832326966,0.9999909382621615,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,59,549.5231483595556,0.9999910444978184,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,60,550.4829123417046,0.9999925486567085,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,62,543.090952844934,0.9999899224127016,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,63,71.03263456615744,0.999984194934987,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,65,546.2523962666637,0.9999908502320293,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,66,562.7780056507905,0.9999914660670272,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,68,561.7307057527447,0.9999895837201654,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,69,552.5003183924259,0.9999895026071403,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,70,540.5278739958505,0.9999909332305229,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,71,542.1730900095866,0.9999910358756152,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,72,545.574783437692,0.9999924047738645,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,73,566.1089227781748,0.9999918821672337,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,74,558.4299580968453,0.9999896779298413,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,76,541.2646643024676,0.9999908337512445,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,78,557.6810426528787,0.9999899290151741,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,80,552.8367545248909,0.9999894757760259,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,81,544.6061489341588,0.9999893726939233,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,82,545.4998339721451,0.9999911444049602,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,85,546.9322525633202,0.9999900088496272,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,89,536.9164891991118,0.9999917689992055,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,91,478.38434706900244,0.9999919364903302,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,92,542.0587298846349,0.9999890896777743,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,94,543.1356777322025,0.9999893219519752,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,95,532.1513199804159,0.9999891037844394,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,103,537.2231311698804,0.99999161329186,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,104,539.0445798567401,0.999991359944949,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,105,555.1159702359354,0.9999906947194187,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,106,420.557531651461,0.9999894932015698,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,108,564.2701435984242,0.9999917794784576,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,112,556.1814787430542,0.9999893290301864,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,114,565.7345002822005,0.9999904682017126,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,115,552.0683053155726,0.9999912188508702,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,116,557.9165538172734,0.9999914274148002,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,117,548.2929253184924,0.999991111224011,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,119,547.8558538753799,0.9999912739352705,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,120,543.5896961858156,0.9999904644482607,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,122,552.9562684985082,0.9999909802152247,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,123,542.0565452481602,0.9999925168199815,other |H|=18 units=6 transl=7Z idx=14 triv,r
aff21_wu_m128_seed1,21,7,x,126,554.3473591173499,0.9999905398590315,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,x,127,552.5014258974271,0.9999906376421173,"S_x,7 (stabilizer mod 7) idx=7 triv",r
aff21_wu_m128_seed1,21,7,y,0,546.3252755924337,0.9999853973491684,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,1,541.1461393755073,0.9999901617941749,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,2,545.5501346584423,0.9999897500626357,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,4,551.9944758481934,0.9999905948269139,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,5,540.586083469003,0.9999903972775195,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,6,540.8306102249313,0.9999929567612322,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,8,546.5672600322216,0.9999899412392748,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,10,554.803957945305,0.9999910238977031,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,11,539.1572127460687,0.9999894727696177,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,12,548.975400612999,0.9999857698237343,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,15,550.6442813991669,0.9999918751896675,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,18,552.7618039416026,0.9999856230904268,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,19,552.6409526896305,0.9999855591391892,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,21,542.4362986955655,0.9999924901445745,"S_x,7 (stabilizer mod 7) idx=7 triv",l
aff21_wu_m128_seed1,21,7,y,26,142.81659157749286,0.9999768180934971,other |H|=18 units=6 transl=7Z idx=14 triv,l
aff21_wu_m128_seed1,21,7,y,31,535.8072146936038,0.9999913023276965,other |H|=18 units=6 transl=7Z idx=14 triv,l
